materials;participant;is_test_trial;item;condition;context;Vpos;PI;structuralC;contextualC;position;rating1;content
qb_E1_main;4;no;9;g;negative;nonV1;PPI;1;0;11;2;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: Barbora do sloĹľky neuloĹľila nÄ›jakou tabulku?"
qb_E1_main;4;no;10;h;neutral;nonV1;PPI;1;0;19;2;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Martina si nekoupila nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;4;no;11;a;negative;V1;NCI;1;0;24;3;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: NevidÄ›la Tereza ĹľĂˇdnou pyramidu? "
qb_E1_main;4;no;12;b;neutral;V1;NCI;1;1;17;3;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: Neposlouchala KlĂˇra ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;4;no;13;c;negative;V1;PPI;0;0;26;6;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: NepĹ™ivedla si Denisa domĹŻ nÄ›jakĂ©ho psa?"
qb_E1_main;4;no;14;d;neutral;V1;PPI;0;0;77;2;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NechodĂ­ NatĂˇlie v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku?"
qb_E1_main;4;no;15;e;negative;nonV1;NCI;0;0;54;3;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: PavlĂ­na nezastavila na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;4;no;16;f;neutral;nonV1;NCI;0;1;75;3;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: Zuzana si tam neprohlĂ­Ĺľela ĹľĂˇdnĂ˝ ÄŤasopis?"
qb_E1_main;4;no;17;g;negative;nonV1;PPI;1;0;32;6;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Adam si nedal nÄ›jakĂ˝ dortĂ­k?"
qb_E1_main;4;no;18;h;neutral;nonV1;PPI;1;0;50;1;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Ĺ tÄ›pĂˇn si s sebou nevzal nÄ›jakĂ˝ stan?"
qb_E1_main;4;no;19;a;negative;V1;NCI;1;0;13;2;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Neobjednal si Ondra ĹľĂˇdnou pizzu?"
qb_E1_main;4;no;20;b;neutral;V1;NCI;1;1;28;1;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: Nedal si tam TomĂˇĹˇ ĹľĂˇdnĂ˝ drink?"
qb_E1_main;4;no;21;c;negative;V1;PPI;0;0;64;5;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;4;no;22;d;neutral;V1;PPI;0;0;62;7;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: NepĹ™ijĂ­mal tam Martin nÄ›jakou objednĂˇvku? "
qb_E1_main;4;no;23;e;negative;nonV1;NCI;0;0;41;5;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: Petr si nepĹŻjÄŤil ĹľĂˇdnou plachetnici?"
qb_E1_main;4;no;24;f;neutral;nonV1;NCI;0;1;6;2;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: Pavel si nepĹ™inesl ĹľĂˇdnĂ© pilulky?"
qb_E1_main;4;no;25;g;negative;nonV1;PPI;1;0;67;2;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Michal nedal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;4;no;26;h;neutral;nonV1;PPI;1;0;34;2;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Karel si nevybral nÄ›jakou Ĺˇkodovku?"
qb_E1_main;4;no;27;a;negative;V1;NCI;1;0;2;2;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ ĹľĂˇdnou pastelku? "
qb_E1_main;4;no;28;b;neutral;V1;NCI;1;1;38;1;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Nezabalil si tam Franta ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;4;no;29;c;negative;V1;PPI;0;0;8;6;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Nepostavil si Ivan nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;4;no;30;d;neutral;V1;PPI;0;0;43;5;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Neobdivoval tam Dan nÄ›jakou Ĺˇelmu?"
qb_E1_main;4;no;31;e;negative;nonV1;NCI;0;0;59;4;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: David nebyl na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;4;no;32;f;neutral;nonV1;NCI;0;1;36;2;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: Honza nepĹ™iĹˇel o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;5;no;1;h;neutral;nonV1;PPI;1;0;13;2;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: Eva nevyhrĂˇla nÄ›jakou cenu?"
qb_E1_main;5;no;2;a;negative;V1;NCI;1;0;29;3;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, odkud odeĹˇla bez bolesti.

B: Nevytrhla jĂ­ zubaĹ™ka ĹľĂˇdnĂ˝ zub?"
qb_E1_main;5;no;3;b;neutral;V1;NCI;1;1;42;2;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kterĂ˝ mÄ›l dobrĂ© hodnocenĂ­.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;5;no;4;c;negative;V1;PPI;0;0;27;4;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kde poprosila o ÄŤerstvĂ© rohlĂ­ky.

B: NechtÄ›la AdĂ©la nÄ›jakĂ© kolĂˇÄŤe?"
qb_E1_main;5;no;5;d;neutral;V1;PPI;0;0;10;3;"A: Lenka zaĹˇla do knihovny, kterĂˇ mĂˇ otevĹ™eno nonstop.

B: NepĹŻjÄŤila si Lenka nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;5;no;6;e;negative;nonV1;NCI;0;0;60;2;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kde zhlĂ©dla komedii.

B: Sabina nebyla na ĹľĂˇdnĂ© tragĂ©dii?"
qb_E1_main;5;no;7;f;neutral;nonV1;NCI;0;1;67;2;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kterĂ˝ vybudovala pĹ™ed rokem.

B: Jana tam nezasadila ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;5;no;8;g;negative;nonV1;PPI;1;0;44;2;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, do kterĂ©ho vrĂˇtila kladivo.

B: Johana do kufĹ™Ă­ku nevrĂˇtila nÄ›jakĂ˝ ĹˇroubovĂˇk?"
qb_E1_main;5;no;9;h;neutral;nonV1;PPI;1;0;65;2;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: Barbora do sloĹľky neuloĹľila nÄ›jakou tabulku?"
qb_E1_main;5;no;10;a;negative;V1;NCI;1;0;46;4;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina ĹľĂˇdnĂ˝ Ĺˇampon?"
qb_E1_main;5;no;11;b;neutral;V1;NCI;1;1;62;4;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza ĹľĂˇdnou pyramidu? "
qb_E1_main;5;no;12;c;negative;V1;PPI;0;0;4;2;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: Neposlouchala KlĂˇra nÄ›jakĂ˝ podcast?"
qb_E1_main;5;no;13;d;neutral;V1;PPI;0;0;55;6;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: NepĹ™ivedla si Denisa domĹŻ nÄ›jakĂ©ho psa?"
qb_E1_main;5;no;14;e;negative;nonV1;NCI;0;0;40;1;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na ĹľĂˇdnou pĹ™ednĂˇĹˇku? "
qb_E1_main;5;no;15;f;neutral;nonV1;NCI;0;1;25;2;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;5;no;16;g;negative;nonV1;PPI;1;0;21;2;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: Zuzana si tam neprohlĂ­Ĺľela nÄ›jakĂ˝ ÄŤasopis?"
qb_E1_main;5;no;17;h;neutral;nonV1;PPI;1;0;6;2;"A: Adam se posadil v cukrĂˇrnÄ›, kam chodil uĹľ od dÄ›tstvĂ­.

B: Adam si nedal nÄ›jakĂ˝ dortĂ­k?"
qb_E1_main;5;no;18;a;negative;V1;NCI;1;0;53;3;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, kde spal pod ĹˇirĂˇkem.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou ĹľĂˇdnĂ˝ stan?"
qb_E1_main;5;no;19;b;neutral;V1;NCI;1;1;17;3;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, ve kterĂ© to krĂˇsnÄ› vonÄ›lo. 

B: Neobjednal si Ondra ĹľĂˇdnou pizzu?"
qb_E1_main;5;no;20;c;negative;V1;PPI;0;0;73;4;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, ze kterĂ© se vrĂˇtil stĹ™Ă­zlivĂ˝.

B: Nedal si tam TomĂˇĹˇ nÄ›jakĂ˝ drink?"
qb_E1_main;5;no;21;d;neutral;V1;PPI;0;0;19;5;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ve kterĂ©m mÄ›l velkĂ˝ nepoĹ™Ăˇdek.

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;5;no;22;e;negative;nonV1;NCI;0;0;71;4;"A: Martin stĂˇl v obchodÄ› za pokladnou, kde se staral o reklamace.

B: Martin tam nepĹ™ijĂ­mal ĹľĂˇdnou objednĂˇvku?"
qb_E1_main;5;no;23;f;neutral;nonV1;NCI;0;1;36;2;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, jehoĹľ jmĂ©no zapomnÄ›l.  

B: Petr si nepĹŻjÄŤil ĹľĂˇdnou plachetnici?"
qb_E1_main;5;no;24;g;negative;nonV1;PPI;1;0;58;3;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, odkud si pĹ™inesl mastiÄŤku.

B: Pavel si nepĹ™inesl nÄ›jakĂ© pilulky?"
qb_E1_main;5;no;25;h;neutral;nonV1;PPI;1;0;48;2;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, kterĂˇ byla drahĂˇ.

B: Michal nedal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;5;no;26;a;negative;V1;NCI;1;0;23;2;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel ĹľĂˇdnou Ĺˇkodovku?"
qb_E1_main;5;no;27;b;neutral;V1;NCI;1;1;76;2;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, kterĂ˝ mĂˇlem ztratil.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ ĹľĂˇdnou pastelku? "
qb_E1_main;5;no;28;c;negative;V1;PPI;0;0;69;5;"A: Franta si nesl sportovnĂ­ taĹˇku, kam si zabalil raketu.

B: Nezabalil si tam Franta nÄ›jakĂ˝ mĂ­ÄŤ?"
qb_E1_main;5;no;29;d;neutral;V1;PPI;0;0;38;5;"A: Ivan vidÄ›l venku padat snĂ­h, kterĂ˝ rychle pokryl dvorek.

B: Nepostavil si Ivan nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;5;no;30;e;negative;nonV1;NCI;0;0;15;3;"A: Dan si udÄ›lal vĂ˝let do zoo, kde se mu lĂ­bili papouĹˇci.

B: Dan tam neobdivoval ĹľĂˇdnou Ĺˇelmu?"
qb_E1_main;5;no;31;f;neutral;nonV1;NCI;0;1;51;1;"A: David si uĹľil letnĂ­ prĂˇzdniny, na kterĂ© nikdy nezapomene.

B: David nebyl na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;5;no;32;g;negative;nonV1;PPI;1;0;2;2;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: Honza nepĹ™iĹˇel o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;6;no;1;a;negative;V1;NCI;1;0;40;6;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: NevyhrĂˇla Eva ĹľĂˇdnou cenu?"
qb_E1_main;6;no;2;b;neutral;V1;NCI;1;1;46;1;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: Nevytrhla jĂ­ zubaĹ™ka ĹľĂˇdnĂ˝ zub?"
qb_E1_main;6;no;3;c;negative;V1;PPI;0;0;21;5;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;6;no;4;d;neutral;V1;PPI;0;0;10;5;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: NechtÄ›la AdĂ©la nÄ›jakĂ© kolĂˇÄŤe?"
qb_E1_main;6;no;5;e;negative;nonV1;NCI;0;0;50;2;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: Lenka si nepĹŻjÄŤila ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;6;no;6;f;neutral;nonV1;NCI;0;1;56;4;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Sabina nebyla na ĹľĂˇdnĂ© tragĂ©dii?"
qb_E1_main;6;no;7;g;negative;nonV1;PPI;1;0;77;2;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Jana tam nezasadila nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;6;no;8;h;neutral;nonV1;PPI;1;0;82;1;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: Johana do kufĹ™Ă­ku nevrĂˇtila nÄ›jakĂ˝ ĹˇroubovĂˇk?"
qb_E1_main;6;no;9;a;negative;V1;NCI;1;0;33;7;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: NeuloĹľila Barbora do sloĹľky ĹľĂˇdnou tabulku?"
qb_E1_main;6;no;10;b;neutral;V1;NCI;1;1;52;1;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Nekoupila si Martina ĹľĂˇdnĂ˝ Ĺˇampon?"
qb_E1_main;6;no;11;c;negative;V1;PPI;0;0;44;7;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: NevidÄ›la Tereza nÄ›jakou pyramidu? "
qb_E1_main;6;no;12;d;neutral;V1;PPI;0;0;3;6;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: Neposlouchala KlĂˇra nÄ›jakĂ˝ podcast?"
qb_E1_main;6;no;13;e;negative;nonV1;NCI;0;0;54;3;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: Denisa si domĹŻ nepĹ™ivedla ĹľĂˇdnĂ©ho psa?"
qb_E1_main;6;no;14;f;neutral;nonV1;NCI;0;1;23;1;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na ĹľĂˇdnou pĹ™ednĂˇĹˇku? "
qb_E1_main;6;no;15;g;negative;nonV1;PPI;1;0;25;3;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: PavlĂ­na nezastavila na nÄ›jakĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;6;no;16;h;neutral;nonV1;PPI;1;0;19;2;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: Zuzana si tam neprohlĂ­Ĺľela nÄ›jakĂ˝ ÄŤasopis?"
qb_E1_main;6;no;17;a;negative;V1;NCI;1;0;14;3;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Nedal si Adam ĹľĂˇdnĂ˝ dortĂ­k? "
qb_E1_main;6;no;18;b;neutral;V1;NCI;1;1;38;2;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou ĹľĂˇdnĂ˝ stan?"
qb_E1_main;6;no;19;c;negative;V1;PPI;0;0;58;2;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Neobjednal si Ondra nÄ›jakou pizzu?"
qb_E1_main;6;no;20;d;neutral;V1;PPI;0;0;48;6;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: Nedal si tam TomĂˇĹˇ nÄ›jakĂ˝ drink?"
qb_E1_main;6;no;21;e;negative;nonV1;NCI;0;0;42;6;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;6;no;22;f;neutral;nonV1;NCI;0;1;7;2;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: Martin tam nepĹ™ijĂ­mal ĹľĂˇdnou objednĂˇvku?"
qb_E1_main;6;no;23;g;negative;nonV1;PPI;1;0;35;7;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: Petr si nepĹŻjÄŤil nÄ›jakou plachetnici?"
qb_E1_main;6;no;24;h;neutral;nonV1;PPI;1;0;5;5;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: Pavel si nepĹ™inesl nÄ›jakĂ© pilulky?"
qb_E1_main;6;no;25;a;negative;V1;NCI;1;0;29;3;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Nedal Michal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;6;no;26;b;neutral;V1;NCI;1;1;72;1;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Nevybral si Karel ĹľĂˇdnou Ĺˇkodovku?"
qb_E1_main;6;no;27;c;negative;V1;PPI;0;0;80;2;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ nÄ›jakou pastelku? "
qb_E1_main;6;no;28;d;neutral;V1;PPI;0;0;67;7;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Nezabalil si tam Franta nÄ›jakĂ˝ mĂ­ÄŤ?"
qb_E1_main;6;no;29;e;negative;nonV1;NCI;0;0;69;5;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Ivan si nepostavil ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;6;no;30;f;neutral;nonV1;NCI;0;1;64;1;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Dan tam neobdivoval ĹľĂˇdnou Ĺˇelmu?"
qb_E1_main;6;no;31;g;negative;nonV1;PPI;1;0;16;7;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: David nebyl na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;6;no;32;h;neutral;nonV1;PPI;1;0;31;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: Honza nepĹ™iĹˇel o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;7;no;1;b;neutral;V1;NCI;1;1;16;4;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: NevyhrĂˇla Eva ĹľĂˇdnou cenu?"
qb_E1_main;7;no;2;c;negative;V1;PPI;0;0;41;6;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, odkud odeĹˇla bez bolesti.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;7;no;3;d;neutral;V1;PPI;0;0;31;2;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kterĂ˝ mÄ›l dobrĂ© hodnocenĂ­.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;7;no;4;e;negative;nonV1;NCI;0;0;78;7;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kde poprosila o ÄŤerstvĂ© rohlĂ­ky.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;7;no;5;f;neutral;nonV1;NCI;0;1;2;2;"A: Lenka zaĹˇla do knihovny, kterĂˇ mĂˇ otevĹ™eno nonstop.

B: Lenka si nepĹŻjÄŤila ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;7;no;6;g;negative;nonV1;PPI;1;0;4;5;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kde zhlĂ©dla komedii.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;7;no;7;h;neutral;nonV1;PPI;1;0;66;4;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kterĂ˝ vybudovala pĹ™ed rokem.

B: Jana tam nezasadila nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;7;no;8;a;negative;V1;NCI;1;0;33;5;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, do kterĂ©ho vrĂˇtila kladivo.

B: NevrĂˇtila Johana do kufĹ™Ă­ku ĹľĂˇdnĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;7;no;9;b;neutral;V1;NCI;1;1;81;5;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: NeuloĹľila Barbora do sloĹľky ĹľĂˇdnou tabulku?"
qb_E1_main;7;no;10;c;negative;V1;PPI;0;0;62;4;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;7;no;11;d;neutral;V1;PPI;0;0;18;5;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza nÄ›jakou pyramidu? "
qb_E1_main;7;no;12;e;negative;nonV1;NCI;0;0;7;6;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;7;no;13;f;neutral;nonV1;NCI;0;1;71;3;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: Denisa si domĹŻ nepĹ™ivedla ĹľĂˇdnĂ©ho psa?"
qb_E1_main;7;no;14;g;negative;nonV1;PPI;1;0;51;5;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;7;no;15;h;neutral;nonV1;PPI;1;0;24;3;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na nÄ›jakĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;7;no;16;a;negative;V1;NCI;1;0;64;6;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
